"id","l3","rooms","bathrooms","surface_total","surface_covered","price","property_type","precio_en_miles"
"OGliShI1qo9Rh3YvY1ZW4A==","Palermo",4,3,168,142,430000,"Departamento",430
"5PSPf4C20bem1hL8r0yM0Q==","Palermo",5,4,140,135,414000,"Departamento",414
"RFORwjBFtoO5JVfEr05Biw==","Palermo",5,3,194,170,670000,"Departamento",670
"UtLYXNtEQIpKvF5qUNR6Mw==","Palermo",6,3,318,279,1600000,"Departamento",1600
"IZ19knkSFUqg8Qr7bZZkBw==","Palermo",4,2,112,112,310000,"Departamento",310
"fPQIBewcOISoHn3s+JSMGA==","Belgrano",4,2,240,240,825000,"Departamento",825
"GJCyRIz5idBN4xdHes4BKg==","Belgrano",4,2,265,166,795000,"Departamento",795
"iKpdWjijWaMBQSjjLFlqAA==","Belgrano",4,3,143,131,369000,"Departamento",369
"mT4khssifM7uA5WXZY8JpQ==","Belgrano",4,2,111,100,281220,"Departamento",281
"wR5NYR7TbsEdbc+jxdfKPw==","Belgrano",4,4,186,186,670000,"Departamento",670
"OC1g1VnzqZAhuInry/YlKA==","Belgrano",4,2,151,126,390000,"Departamento",390
"zPQTJN7kwoksAuGCU2vnxw==","Belgrano",4,3,100,100,277000,"Departamento",277
"DEy+58E4KeERb7hEC0LYzQ==","Belgrano",4,1,93,85,269000,"Departamento",269
"7WgwYOZDuwZuC1FaCswckA==","Belgrano",4,2,150,150,550000,"Departamento",550
"i0dZIJt7hoqQBNF6jkqeBQ==","Recoleta",6,1,177,88,265000,"Departamento",265
"drOhagYZavNtlseNOoaL5g==","Recoleta",4,2,83,83,219000,"Departamento",219
"FzPxsbDxa4lcexP1zRHeOw==","Recoleta",4,2,110,110,485000,"Departamento",485
"7SadaIlfsxgkaquLGF0L3Q==","Recoleta",4,2,170,160,580000,"Departamento",580
"7/ZGB1vYwf+ipixMp4vFSg==","Recoleta",6,3,260,260,1100000,"Departamento",1100
"i+V7mCnqrfZgCv8bmuiHYw==","Balvanera",4,1,79,73,180000,"Departamento",180
"EL4jSpnv6pTTbAWvf8gySw==","Caballito",4,2,84,84,225000,"Departamento",225
"CHtHHGCnMybYx9XR2dvtpQ==","Caballito",4,2,155,155,540000,"Departamento",540
"Sp9sVoHC8c+eTq20RWAVjQ==","Caballito",4,1,75,75,120000,"Departamento",120
"a4lif5AGPFBzhER9Z+S9PQ==","Caballito",4,2,114,102,255000,"Departamento",255
"75XYXAwgXZ8JHYNI0eKODw==","Colegiales",5,3,122,122,365000,"Departamento",365
"eVNoyvmzDlL0hj7r2n+84g==","Villa Luro",4,3,160,140,495000,"Departamento",495
"YhGWZSKD82H2dbDqwpmX7w==","Barrio Norte",4,2,137,137,395000,"Departamento",395
"vx5Z4pj93Jo+ge035d7hvQ==","Barrio Norte",5,4,140,135,413000,"Departamento",413
"TkpBfIRZy2eFjNC3DQ5P1w==","Monte Castro",4,1,104,104,320000,"Departamento",320
"2ItSFjq9LcEJF7hfIKGDqA==","Villa Crespo",4,3,89,80,223000,"Departamento",223
"smtGJsqcFOW5VgsNTfomYw==","Puerto Madero",5,5,322,262,1950000,"Departamento",1950
"/FnidQbtFgBujU/iRs7teQ==","Parque Patricios",4,2,82,76,189500,"Departamento",190
"BB3TjmNiHg8z/B4IO8r+Sw==","Parque Centenario",4,3,89,80,223000,"Departamento",223
"7RnKjBLcdCAi3I3c1MK5ww==","Parque Centenario",4,4,158,151,349000,"Departamento",349
"3mrsXQbvvS4eJ+opSiaZpw==","Centro / Microcentro",4,2,160,160,310000,"Departamento",310
"b9B/l/VHBMqYl7UJ1kSX1A==","Villa Devoto",5,2,180,145,329000,"Casa",329
"YTShaJbyOXZJh2gZXIbtDg==","Villa Urquiza",5,2,200,110,321000,"Casa",321
"mQ7j+IlPrbRP8X4ul1m9uQ==","Flores",5,3,114,114,239900,"Departamento",240
"5ZAy2BtLDAA4ngeCQgszBg==","Palermo",6,3,220,200,750000,"Departamento",750
"7GKRUf3oCo48LVxd1wdpYA==","Belgrano",5,3,252,185,950000,"Departamento",950
"4XvSoS0PUF8Y9qPoNa6SGQ==","Caballito",5,5,181,142,367400,"Departamento",367
"usCJaux+1vftmlWCuOx71g==","Parque Chacabuco",7,4,780,530,790000,"Casa",790
"NWPksEWScC8ouVugPux2lg==","Floresta",1,2,164,154,209000,"Casa",209
"jnyV4uTeID3IYfI1SsVT4g==","Abasto",1,1,43,39,94000,"Departamento",94
"mCdj1ee9fu+jFeUMHnVLDw==","Almagro",1,1,26,26,70000,"Departamento",70
"g7EVlCvDtTCXT2yntjaiDQ==","Almagro",1,1,21,21,65000,"Departamento",65
"o/bgombehs0UmqjPTdVr5g==","Palermo",1,1,40,35,107000,"Departamento",107
"iqxekEBJcD2QVo9zFZTX4w==","Palermo",1,1,28,28,82000,"Departamento",82
"mF040m56ddv+fgY2hPkzSg==","Barrio Norte",1,1,34,29,120000,"Departamento",120
"LVkm5UhrVI6yhrBRYGEfJw==","Villa Crespo",1,1,38,34,99500,"Departamento",100
"DWnC9VsV5+qftXXvPTnQyQ==","Caballito",2,1,49,49,109500,"PH",110
"zoykCJ9t8erYbUm/x+Z1mQ==","Almagro",2,1,69,65,155000,"Departamento",155
"ahAPE/MxGFXvijHrLJYOEQ==","Almagro",2,1,42,42,80000,"Departamento",80
"w4tv6rnhXRP2vgkk/OtfhQ==","Almagro",2,1,48,48,133000,"Departamento",133
"Wc3JJT1hg3bsx/oriOVl2A==","Almagro",2,1,52,46,129500,"Departamento",130
"tOlV8AAihEWHSCbWVQWFIQ==","Almagro",2,1,56,50,143000,"Departamento",143
"afwxtuTgfPfyJGBXAG4K8A==","Almagro",2,2,83,67,180000,"Departamento",180
"ivqDl6Ald5WO36d3IkQEJw==","Almagro",2,1,50,45,145000,"Departamento",145
"NyoVjaxZjXKHxbL/4XBB4A==","Palermo",2,1,112,56,204000,"Departamento",204
"B5vaicyN0tf/ElAFhKJPWg==","Balvanera",2,1,44,41,67500,"Departamento",68
"aV41H591AYiV0Bxk/9KZBg==","Colegiales",2,1,41,38,140000,"Departamento",140
"U+Kab/ZvRr3pEWJfewqXRA==","Barrio Norte",2,1,50,44,183000,"Departamento",183
"IphrWvELweQz8ZXy56gRqQ==","Villa Crespo",2,1,37,37,89500,"Departamento",90
"CPRbB3LeXAnO0qBfudyOeQ==","Villa Crespo",2,1,62,48,110000,"Departamento",110
"mYbqjIDP1J84Kl8db+NWEw==","Villa Crespo",2,1,38,35,84102,"Departamento",84
"BOoQtnb8Rnwfwm2bYp39Hg==","San Cristobal",2,1,42,40,96500,"Departamento",96
"MdvPfoYvK5pd0W3AgZlJsw==","Parque Patricios",2,1,48,39,80000,"Departamento",80
"X2yBuxaEAYaEvy53NHwvtA==","Parque Centenario",2,1,56,50,143000,"Departamento",143
"xVQuAImufBq/sxCqNhxIew==","Abasto",3,2,70,58,173000,"Departamento",173
"DHXlL8pjgCgAKXk0WuF2/A==","Almagro",3,2,65,60,222000,"Departamento",222
"8wFkknjUbL0Ct/ONw2z6ug==","Almagro",3,2,90,83,250000,"Departamento",250
"n0a2sF5FMXDsWKsQRejjow==","Almagro",3,1,45,35,109000,"Departamento",109
"NC5hkTF8q7EuqhrSmsGBOQ==","Almagro",3,1,51,51,133000,"Departamento",133
"ObMXusaeiXW/85D35kyx3g==","Almagro",3,2,96,89,195000,"Departamento",195
"MJPU5SkO2Fu8Qr6fuxEGow==","Palermo",3,1,69,59,271800,"Departamento",272
"77n+CQ6V3RvTkkNPtxQZ9g==","Recoleta",3,1,99,81,239000,"Departamento",239
"jKl5ARtNdhOBVfT8bi+LfQ==","Recoleta",3,2,69,63,195000,"Departamento",195
"4gGJw42wtxa/1AINQa5xOg==","Tribunales",3,1,58,51,115000,"Departamento",115
"e+n2yf+4eBXeUBifm6O5ZQ==","Puerto Madero",3,1,100,95,475000,"Departamento",475
"vBP0yFFZdkTyNfpRKQsU8w==","Almagro",4,2,102,102,255000,"PH",255
"YWWLRMK9pI+9qW/jouPmZQ==","Almagro",4,1,104,92,236000,"Departamento",236
"FmhrlZolzxY8okdStqoeug==","Palermo",4,2,123,115,379800,"Departamento",380
"+v8xVxW+ZyS1sNt016F9qQ==","Palermo",4,3,150,130,385000,"Departamento",385
"MS+Pc4I2gVmtL2IV7iYkJg==","Belgrano",4,1,108,100,360000,"Departamento",360
"RJy4RawX4QJQwPvWXZhPvg==","Caballito",4,4,134,118,299000,"Departamento",299
"82pswFmeB34gTbpyUiv2tg==","Villa Crespo",4,2,78,70,184000,"Departamento",184
"n7a4TB1utvPYsYVGW/RcTA==","Villa Urquiza",4,2,84,84,279000,"Departamento",279
"zeb9j7B2Rz3YeJU0RwENhg==","Villa Devoto",5,2,180,150,270000,"PH",270
"ny8t5zVqYhUxpt/80vAOow==","Barrio Norte",5,2,220,220,650000,"Departamento",650
"vDiJKVvcVhyVpsi2iLahuw==","Congreso",7,4,503,192,390000,"PH",390
"mmjNfeKw7VtPsnkAHT8Tnw==","Flores",4,2,106,100,225000,"PH",225
"ThpAO/VW3Jb6FTykMNd9pQ==","Nuñez",5,2,135,117,275000,"PH",275
"wacTWMStec4BBSWeImgOGg==","Palermo",3,1,115,93,295000,"PH",295
"xmQIbR8XJcbOyWsBPf1lYg==","Parque Patricios",3,1,58,58,122500,"PH",122
"lzCmlQsEgGOKHwefNo88eA==","Flores",10,4,400,400,495000,"Casa",495
"YXj+mx2sOSSTCHEXToj8xw==","Floresta",5,2,220,140,285000,"Casa",285
"eW99FY836vaeve8LGx0hsw==","Villa Devoto",1,2,49,45,142000,"Casa",142
"BPwI3ajFWQ3NoBe7ZiC3JA==","Once",1,1,26,26,65000,"Departamento",65
"itxrJb4Gqlf05/LdG38Unw==","Boedo",3,2,64,60,224000,"Departamento",224
"JU1DryjYptpmvCJQJqDUzw==","Abasto",1,1,28,28,99800,"Departamento",100
"+6Epg+i0r+3y3aBpYWq/0g==","Flores",1,1,39,39,89900,"Departamento",90
"ekha6XTsDa9+sb9WNJjDfw==","Nuñez",4,2,86,86,325000,"Departamento",325
"iP2SOCSHLSyycacnVfDr4A==","Nuñez",3,2,58,55,198000,"Departamento",198
"NdU4YZpRu+MHr7NB36UtTA==","Almagro",3,1,60,60,173000,"Departamento",173
"vOgzcaqjWYphaK8/dwl1lg==","Almagro",1,1,28,28,99800,"Departamento",100
"5eg8FivyJtk4+Pg2CU/0dw==","Palermo",4,2,190,61,350000,"Departamento",350
"OmFBf3b1/3UWnifCV7MAyg==","Palermo",1,2,38,34,133500,"Departamento",134
"6F6hOkZwcUdBEwPAg9Up4A==","Palermo",2,1,58,58,130000,"Departamento",130
"AZrdE1AHOXK5azQmWu8M0Q==","Palermo",2,1,42,40,129000,"Departamento",129
"YduKYt1rsNvaDRkRAgI64A==","Palermo",1,1,24,22,76421,"Departamento",76
"4Abomv3XV1N+bVC6tZcpbA==","Palermo",2,1,60,56,175000,"Departamento",175
"5PP4Spb/WqSvEYkUcAvveQ==","Palermo",3,1,62,62,160000,"Departamento",160
"g/a6rfB51W7Q9vV+B0MvjA==","Palermo",2,1,47,44,182328,"Departamento",182
"gSpRg08uvjB+bG9mEeRzSg==","Palermo",1,1,40,36,135324,"Departamento",135
"pz5FjImqFAJ4VpCnJ44pjw==","Palermo",1,2,38,34,132000,"Departamento",132
"huGxpLZiF37MI9xmKPInaQ==","Belgrano",1,1,45,41,165000,"Departamento",165
"IaNzn5JG/fhnPELAkZVlrw==","Belgrano",4,2,76,75,243000,"Departamento",243
"5R6GLe3uEj6364QeRBtP1A==","Belgrano",4,2,260,220,850000,"Departamento",850
"hGEiJxI/nkO0GcvXlz5gHw==","Belgrano",2,2,73,60,255000,"Departamento",255
"aaGlHLrWc+so3yywAz4lJA==","Belgrano",2,2,73,60,285000,"Departamento",285
"cWIEjf+6lB3ajH4O+8cEJw==","Belgrano",4,2,109,93,330000,"Departamento",330
"fQgMp2D/TssZwByoJEKI9Q==","Belgrano",4,3,188,174,720000,"Departamento",720
"tw0zOT+FaTjsy6lePB/3lw==","Recoleta",3,1,152,80,365000,"Departamento",365
"FZlJjOaIlfICLtrb1FU+GA==","Recoleta",7,4,373,241,985000,"Departamento",985
"7JHjXIGlUKp0AeHVFLS83g==","Recoleta",2,1,48,44,172000,"Departamento",172
"7o3UkotvkI/7n3dvusQ9tw==","Recoleta",6,3,300,270,920000,"Departamento",920
"VodVX243t4jT1FNdNuAREQ==","Saavedra",2,1,52,46,129000,"Departamento",129
"FH+m+at+Gctd2E0T8p8baA==","Caballito",2,2,51,41,129000,"Departamento",129
"z0Ps84EkwOAJztn5hbTEPg==","Caballito",2,1,37,37,115000,"Departamento",115
"iPTUlHmlemtQiGi9ZN91ig==","Caballito",1,1,41,37,118800,"Departamento",119
"QoYB6EE5shOP3ZMDrUxALQ==","Caballito",4,2,112,93,285000,"Departamento",285
"d0Ve0x2mG7AemLYsBY2OJQ==","Monserrat",1,2,40,36,112000,"Departamento",112
"1wgVF2rFsnpea2fFonNZ5A==","Monserrat",1,2,40,36,112000,"Departamento",112
"eGRmbjlHw/Rpsp4Zxlt2wA==","Colegiales",1,1,53,47,152000,"Departamento",152
"9MS0s4Pv6y6Ccf+AmMQtTA==","Colegiales",1,1,42,38,99000,"Departamento",99
"1PEITI/lKoZB0WlDuX9cVQ==","Barrio Norte",2,1,54,50,155000,"Departamento",155
"q5CtzhdRQAdUE81zSShpjw==","Barrio Norte",2,1,42,40,129000,"Departamento",129
"LmpuYw+fzgxAfIhdHsi+2A==","Barrio Norte",1,1,32,32,79000,"Departamento",79
"licTR9TSwmwBnuMn+8xzEQ==","Barrio Norte",3,3,109,109,220000,"Departamento",220
"5bmrkEABPh/UlqMluUc4aw==","Monte Castro",1,1,38,25,80000,"Departamento",80
"bJTwjQtxWYOZCcfEeukOSw==","Villa Crespo",2,2,77,76,279900,"Departamento",280
"wZmCVXA5jxKz99aTFB5JCw==","Villa Crespo",2,1,35,35,85000,"Departamento",85
"YxA/exP3gRu4N7RtzsJZMg==","Villa Crespo",2,1,35,35,85000,"Departamento",85
"KADDSrTlu7V2tNPg1yaiPA==","Villa Crespo",2,1,35,35,85000,"Departamento",85
"j5PZEM5W1bmq3hvDflme7Q==","Villa Crespo",2,1,65,57,130000,"Departamento",130
"8onHOH6XwqaFPDEquUOacg==","Villa Crespo",1,1,36,33,103300,"Departamento",103
"FfCR+NJiqQs7l4NiVAfGbg==","Villa Crespo",2,1,35,35,85000,"Departamento",85
"fydiC08A6G++t5mtM3RUEg==","Villa Crespo",2,1,62,38,134000,"Departamento",134
"UZQ/dfQ1qUp7g5yFFmv3dw==","Villa Devoto",1,2,49,44,142000,"Departamento",142
"jgUvTOMW+zJtcDt5FIfd4g==","Villa Devoto",5,1,103,92,279900,"Departamento",280
"lv/cbv1gGTmrCkl1uB/Ekg==","San Cristobal",2,1,52,48,119000,"Departamento",119
"NUSlDeGMI85yvZgaSVxDoQ==","Villa Urquiza",4,2,103,94,275000,"Departamento",275
"08/bq7RWxBs/9Yy+TlGUfw==","Villa Urquiza",2,1,57,48,143000,"Departamento",143
"mYBB83yWEoWHYLThlpzTLA==","Villa Urquiza",3,1,63,56,238000,"Departamento",238
"RakZj7n9nL+8nDVkHBQNvg==","Villa Urquiza",3,1,82,70,205000,"Departamento",205
"HF0ltRf+E3pKtzkVC/l2Qg==","Villa Santa Rita",1,1,38,25,80000,"Departamento",80
"FSxahSfYIXkSFyiDBSvexQ==","Villa del Parque",2,1,65,60,92000,"Departamento",92
"GGjrhiqhp+w+qtoo6d+2Rg==","Villa del Parque",3,2,102,102,245000,"Departamento",245
"XkLfi7kdlc/IKSG6qsS5Hw==","Almagro",2,1,51,41,99000,"PH",99
"AS55isPhXArlWhrEallV6w==","Villa Luro",2,1,58,52,95000,"PH",95
"tRuMzTcO1FJPsGFMV4M1LA==","Villa Crespo",2,1,40,40,110000,"PH",110
"8tS2i/L6juFPL4xsVdFo3A==","San Cristobal",2,1,50,50,59000,"PH",59
"5vllHkHvczlMdraU0fGgaA==","Flores",2,1,54,54,93000,"Departamento",93
"Q/7Fv2CLnA/4Oqf1Z8ouWA==","Nuñez",1,1,33,33,119000,"Departamento",119
"aTZXaEmnudh7lt/xSvfVJQ==","Nuñez",2,2,61,56,190000,"Departamento",190
"kH75S8WkJ68BeAKMbxplDA==","Almagro",2,1,45,35,105000,"Departamento",105
"F8Y8PkCA1sFXok3MRiqyCA==","Almagro",2,1,50,43,170000,"Departamento",170
"Nsu42HRM+41qP1ecJGFrqA==","Palermo",2,1,49,47,159500,"Departamento",160
"S/uVM7rxq/d0fxtreWsbSQ==","Palermo",2,1,42,42,128500,"Departamento",128
"cYQlcqQf8waC5NvoDudK5Q==","Palermo",2,1,54,54,115000,"Departamento",115
"XA8Tdm0QzP6J1YmXkjDUKw==","Palermo",2,1,92,42,166000,"Departamento",166
"E4q3lyvr8+gsLMRYBzrPtQ==","Palermo",2,1,105,73,268972,"Departamento",269
"zVckoLiukcyiZnDeRddwMw==","Palermo",1,1,33,29,98000,"Departamento",98
"5uYXM357BsftdPevLMb0FQ==","Palermo",2,1,58,58,120000,"Departamento",120
"D/Yg6w6VBEV/YK354lK/0A==","Palermo",1,1,42,39,111653,"Departamento",112
"VQRwN/YrASx1iXFg9Gia+A==","Palermo",2,1,92,53,249024,"Departamento",249
"7az5pJQMQb3IQ+ybaJ9IBA==","Palermo",2,1,61,55,207542,"Departamento",208
"pwV538VO6TT7lpU7afBHRg==","Barracas",2,2,107,107,185000,"Departamento",185
"YQCu+h1ZezP+0UjPfCWg2Q==","Barracas",2,1,44,40,139900,"Departamento",140
"7ImgsRtTpsW5vXXQJF1QaQ==","Belgrano",1,1,41,41,110000,"Departamento",110
"kCxZ7HZm6tJ3z29l42bGeA==","Belgrano",2,1,34,34,101000,"Departamento",101
"+/f0ZGQQvyKdgq/T0ThWHQ==","Belgrano",2,1,50,45,160000,"Departamento",160
"dsyrrTw+nXi2kJME42uWqg==","Recoleta",2,1,40,40,165000,"Departamento",165
"9TusBu53mU6uvBF0fXJj8g==","Recoleta",1,1,44,40,125000,"Departamento",125
"EqCGxzYw3U2axORKxw6O3A==","Recoleta",2,1,35,35,105000,"Departamento",105
"WeMvV5qZd8QoIYGufLxNXA==","Balvanera",2,1,38,38,79000,"Departamento",79
"BJGfgStBx6yTiiISrG6ZYg==","Caballito",1,1,35,31,128000,"Departamento",128
"ZQJk2mwNAc4Ul24gmy7Owg==","Caballito",2,1,28,28,63500,"Departamento",64
"zvR81qBjaMmsbU/8ffIkKQ==","Chacarita",2,1,55,55,190000,"Departamento",190
"R3lHjd7lKWJqlCqkfh4+XA==","Chacarita",1,1,35,31,85900,"Departamento",86
"eGQLSwMYgo41EA5DpN0xrQ==","Mataderos",1,1,30,30,32000,"Departamento",32
"prb9E9cy6Xni4EHYuwF+uQ==","Mataderos",2,1,62,48,95000,"Departamento",95
"IP8YUzVFhQ/OMya3IodXNg==","Colegiales",2,2,55,55,190000,"Departamento",190
"bemZ7zw5QX0v71Du1CJFCA==","Colegiales",3,1,50,45,130000,"Departamento",130
"xFZHqjFd2YFCKxWuNgjWdg==","Villa Luro",2,1,43,43,89000,"Departamento",89
"t7uNXuPoptvEvJFeIFugDw==","Barrio Norte",2,1,49,47,159500,"Departamento",160
"1GpikWzGX3VUzdLboycTLw==","Las Cañitas",2,1,48,44,300000,"Departamento",300
"cnm6r39QEIJKJyhY5h95SQ==","San Nicolás",2,1,49,46,110000,"Departamento",110
"d8D9xewKWJPEEuJ+KjczDQ==","San Cristobal",2,1,41,41,74000,"Departamento",74
"+dInO++frixCRu46VjmO5A==","Villa Urquiza",2,1,50,46,139000,"Departamento",139
"ZGRqlaxCytwqjYTClKrrpA==","Villa Urquiza",2,1,50,46,139000,"Departamento",139
"mTTRV6wxY9x/V0zXB9mc7A==","Villa Urquiza",2,1,52,35,160000,"Departamento",160
"nAm6a1JICZ5D3Wb9DTyo/Q==","Villa del Parque",2,1,48,36,76500,"Departamento",76
"E/2WWK2vYlxiZYfs9BHl3w==","Nuñez",4,1,181,138,430000,"PH",430
"EqUzfJFYs8/kBZAgWszMIw==","Abasto",3,2,70,67,259000,"Departamento",259
"3Z3cZpbXGNKaXQ+NVPz7/Q==","Flores",3,1,77,75,145000,"Departamento",145
"20T0a0GJGg+2MWULZHSeWA==","Flores",3,1,82,74,199000,"Departamento",199
"Oh+XnzLqGK2+Ctvu7mt69Q==","Almagro",3,1,45,35,105000,"Departamento",105
"+S2VxX26K6hx1cVtPH31Hw==","Almagro",3,1,64,61,140000,"Departamento",140
"q8ikaVQmqzOFLf19dyZ/2g==","Almagro",3,1,110,72,165000,"Departamento",165
"74x+4taoohEjZIGdvoWiLw==","Palermo",3,1,58,58,158000,"Departamento",158
"3Vn6GN9SBU3knbALGvEQSA==","Palermo",3,2,70,67,259000,"Departamento",259
"mG7v9vtNZrb2e2XYpIUFbA==","Palermo",3,2,82,65,345000,"Departamento",345
"ejcI2LU/Hq7VnAJBuoEJwg==","Palermo",4,4,280,245,1150000,"Departamento",1150
"pN61nY1GSeZwaSXSq20DDA==","Palermo",4,2,128,123,405438,"Departamento",405
"wiKivm1Evaa2thgluhtbKA==","Palermo",3,2,81,81,185000,"Departamento",185
"PJbiefxe908quFGlNRGpoA==","Palermo",3,2,88,82,400000,"Departamento",400
"lndVlqbdKmDpmGaOiFmslg==","Palermo",4,2,93,90,269000,"Departamento",269
"+STfYcrv6um9gLYC2ZUPdw==","Palermo",3,2,130,130,570000,"Departamento",570
"XMzVTpSKyIRDz7fR4mHV/A==","Palermo",3,1,50,50,145000,"Departamento",145
"mAllpy2C3TN12HaMsXNhEw==","Palermo",3,1,58,55,150000,"Departamento",150
"9CX5sIPZwA5lYGeos1knlw==","Palermo",3,1,72,64,232000,"Departamento",232
"XyP626DPN0Qe2dtf14phDg==","Belgrano",3,2,132,86,535000,"Departamento",535
"EQBQewpqY6gDa14XzzoqoQ==","Belgrano",3,2,132,120,680000,"Departamento",680
"It5n49wtThMUtm+R4g+y+w==","Belgrano",3,2,102,80,420000,"Departamento",420
"EJKIk7q1KJnWhj6Qi1hd5Q==","Belgrano",3,1,100,95,240000,"Departamento",240
"pje2OzBV8B6hJqidWmEAog==","Balvanera",3,1,100,100,285000,"Departamento",285
"9HNqik+WJAmBvs5v1Z/UFw==","Balvanera",3,2,70,67,259000,"Departamento",259
"iydmqyggLcMGANQfuccqSw==","Caballito",3,2,63,63,189500,"Departamento",190
"dVKezfryzWZGHV4996CJfg==","Caballito",3,1,55,55,148000,"Departamento",148
"vXx77hUNzTVq5fKIU368Sw==","Mataderos",3,1,86,78,130000,"Departamento",130
"9hwO3oKAh/m5CCRaD8G0vQ==","Monserrat",4,1,75,65,148000,"Departamento",148
"VDkxTn4PRoMts9nIr/Sp5g==","San Telmo",3,1,78,70,240000,"Departamento",240
"PXMhSDnZNhYAAng8e66yaQ==","San Telmo",3,1,70,70,152000,"Departamento",152
"6+ompOA/Ry38ulDOJGC20Q==","Agronomía",4,2,113,78,169000,"Departamento",169
"jYFWrSdWqxRC7qQCXiUVkA==","Barrio Norte",3,1,83,80,240000,"Departamento",240
"rlQBSvSCnsLuaygBfUT95g==","Barrio Norte",3,1,64,55,165000,"Departamento",165
"jlpexswGCoO+0qSlMef6ig==","Barrio Norte",3,2,77,77,235000,"Departamento",235
"FFHGrR3wBGkYMyvHqWA6FA==","Barrio Norte",3,1,115,103,430000,"Departamento",430
"xOuYUetVSVe4r6WSLWrr/Q==","Barrio Norte",3,1,64,55,158000,"Departamento",158
"l2o0Imk5e5R4TeNUppYqOA==","Barrio Norte",3,2,70,67,259000,"Departamento",259
"DT24kcaOiNd4ayt+yuhu/Q==","Villa Crespo",3,2,77,67,235500,"Departamento",236
"9dElMLhDmo76WVLMcUFg0Q==","Villa Devoto",3,1,65,57,155000,"Departamento",155
"slGcW6NfrwoFGHS+5/SU4Q==","Villa Lugano",3,1,54,54,65000,"Departamento",65
"9qSfY2FH2/YP+MPn7xAMkw==","San Cristobal",3,1,60,60,115000,"Departamento",115
"wrkMKCS/0Bbm5uN3ivdMwQ==","Parque Chacabuco",3,1,68,68,140000,"Departamento",140
"TK29zpOl+S/moU7JkQSyvg==","Parque Patricios",3,1,72,72,150000,"Departamento",150
"bRnEo05wlNZyAheAqbzLLg==","Parque Patricios",3,1,61,55,140000,"Departamento",140
"KyM3J5kOXEcbtgaXKW+jvQ==","Parque Centenario",3,2,79,70,269000,"Departamento",269
"J9Y7Ft4Pd71stVDs39VSpA==","Centro / Microcentro",3,1,61,58,150000,"Departamento",150
"VVXltY882hOohAmZNEOQaw==","Almagro",4,4,120,120,280000,"PH",280
"f/BBh2Gf8iEQqvoJhOX0PA==","Balvanera",4,2,140,140,233000,"PH",233
"U0jgNrH0W0SYJao2MZQCpQ==","Villa Urquiza",4,1,166,100,175000,"PH",175
"SyRbBEDYQF0FkgnFdvW/sA==","Parque Avellaneda",4,2,188,133,195000,"Casa",195
"J+00y/9fpVdVBEZGGeuMFg==","Once",4,1,78,67,125000,"Departamento",125
"I03uyxxX5tOY5+S4TlPM9w==","Retiro",4,2,109,100,315000,"Departamento",315
"COKKVo6QUjPpY2MoM3w65w==","Retiro",4,3,237,237,690000,"Departamento",690
"cXHvubMtozn4aDkEfSoi6g==","Almagro",4,2,91,87,220000,"Departamento",220
"b/8y9GE/r+ErypCw7lKhxQ==","Almagro",4,1,72,67,172000,"Departamento",172
"+HvxrWCADoDRZ3WKFT5VHA==","Palermo",4,3,89,83,250000,"Departamento",250
"Myn869KT2Vi2WPhsBBkUjQ==","Palermo",4,2,99,95,210000,"Departamento",210
"Pw2ifBFegz5Rr/3z/5ayqg==","Palermo",4,2,114,99,405000,"Departamento",405
"ggIMuMyoOaJvWcSe3zM/3w==","Palermo",4,2,154,143,700000,"Departamento",700
"I9VRA3SYB//snq7CbHc4+w==","Palermo",4,2,114,99,435000,"Departamento",435
"oyot+98m1jPtX9J5A53HYg==","Palermo",4,2,119,104,490000,"Departamento",490
"kAoIfXOW0Zzl4tC2ku3YZQ==","Belgrano",4,1,62,62,180000,"Departamento",180
"heQQyFK9aloZBdRJ4b68TQ==","Belgrano",4,2,159,136,355000,"Departamento",355
"Dwdv1XMafeHyi/c9vG6aDA==","Belgrano",4,2,95,90,295000,"Departamento",295
"NvspZmGfXpvLbIiIog4j+w==","Belgrano",4,3,148,127,495000,"Departamento",495
"ZH8LCJZ3cIQ2kjV89S5onQ==","Belgrano",4,1,125,113,390000,"Departamento",390
"LSK0z3Gnvu+xAQ8+TSooyw==","Belgrano",4,3,148,131,338000,"Departamento",338
"R/DzCCGmD2WhZA2jLV4Jbg==","Recoleta",6,3,168,160,560000,"Departamento",560
"vsFPOLMy9Rkm/tKxtod2AA==","Recoleta",4,2,124,121,345000,"Departamento",345
"cx3QkhIINrBC4233Z+bfoQ==","Recoleta",5,3,155,155,400000,"Departamento",400
"/lNs9T2a08oF7MCrclLCYQ==","Recoleta",6,3,249,229,880000,"Departamento",880
"bv6dHRIb6vD1oLk3pVd1VA==","Recoleta",4,3,138,129,370000,"Departamento",370
"QtS9xi3VHj/hx9ZEKN+0Lg==","Balvanera",4,2,89,80,135000,"Departamento",135
"SPybgMwYV6+Fs3IL2YblRQ==","Balvanera",4,1,47,36,115000,"Departamento",115
"bWPbQDe05wU0HNF612X1/Q==","Caballito",4,4,134,118,299000,"Departamento",299
"6YlDg3h5xThL6pKzWijfRQ==","Caballito",4,3,105,105,349900,"Departamento",350
"MniecYIrP+wfQer55b7GxA==","Caballito",4,3,105,105,335000,"Departamento",335
"QYy8zrGIL9Xuovc32md7FQ==","Monserrat",5,1,137,137,285000,"Departamento",285
"qtJGf8GL8/ziQVez8jot3A==","Barrio Norte",4,2,291,169,780000,"Departamento",780
